,train,val,test
192,TCGA-KO-8411-11A-01-TS1.d5256637-6aea-4cc5-b6e4-1af6c7117c9c,TCGA-B0-4810-01A-01-TS1.b1c0ef89-2c7f-484d-86da-723c842b59bc,TCGA-6D-AA2E-01A-01-TSA.FD152D89-2892-4DE1-90BF-AC40CF13A4F4
193,TCGA-KO-8411-01Z-00-DX1.57A47A81-003C-4F34-B8FA-D1313114892F,TCGA-B0-4810-11A-01-BS1.bc4ec46e-8427-4cc0-90d9-98639f1ec65f,TCGA-B0-5696-01Z-00-DX1.73c27995-9401-43bd-80ff-6ee9dadcbd5a
194,TCGA-KO-8411-01A-01-TS1.38e8a8e0-7ccb-4cb5-81ce-99e7a2015109,TCGA-B0-5402-01Z-00-DX1.dc8a5519-2b6f-473e-9420-b26e59f7c4c9,TCGA-B0-5696-01A-01-TS1.572645f2-82ec-43c7-ba7f-7d62428b4a73
195,TCGA-KO-8411-01A-01-BS1.28bd0410-3d05-42a6-8394-801af981621c,TCGA-B0-5402-01A-01-TS1.3e966eee-2983-46ca-b003-3c06091422fa,TCGA-B0-5696-11A-01-TS1.c52cd114-c4da-4239-86db-f8fb9e058026
196,TCGA-KO-8413-01A-01-BS1.e7848b26-966b-49f0-b3c4-95e5da651594,TCGA-B0-5402-01A-01-BS1.7c1e2cb3-d2e7-4f74-9dde-73d6e560f5a2,TCGA-B0-5696-01A-01-BS1.ed99fa67-8882-44a1-b9d4-ab27945a35f4
197,TCGA-KO-8413-11A-01-TS1.5c6fb8bf-ca42-41e0-a796-7060837d862f,TCGA-B2-5635-01B-03-BS3.B498C77C-A801-4783-8A6B-ED2925F4FEAC,TCGA-A3-3326-01Z-00-DX1.2caeb5df-3522-4205-80ca-3373026f49b9
198,TCGA-KO-8413-01A-01-TS1.a6ae87ab-02ca-4a43-95c3-35c1fe001118,TCGA-B2-5635-01B-04-BS4.01DDB351-0ACB-4378-8316-6E0FAE712254,TCGA-A3-3326-01A-01-TS1.ff9f4bed-188f-4c97-979b-e790f4a5c6e4
199,TCGA-KO-8413-01Z-00-DX1.592BC1BB-35B9-4CE1-ACD2-76DD4C4FE7A4,TCGA-B2-5635-01A-01-BS1.3e824ee9-30e8-40a0-8b93-0401c5e9f120,TCGA-A3-3326-01A-01-BS1.c397674c-9338-4cfe-a8d1-645e3f43bace
200,TCGA-KO-8414-01A-01-BS1.003fb8b0-efc6-4fd8-9e21-0c45f6879976,TCGA-B2-5635-11A-01-TS1.890eb76b-b487-43bd-bce1-c0db40ba1c61,TCGA-A3-3326-11A-01-TS1.d28179be-5bf2-42c9-817c-4f13ba5bc018
201,TCGA-KO-8414-11A-01-TS1.51587dd9-50e2-4c7d-b9aa-988f2d09dd72,TCGA-B2-5635-01A-01-TS1.9928b398-e53d-4a26-88d5-fb135c911493,TCGA-AK-3461-01A-01-BS1.103f307d-7deb-4242-9a31-67279fa0d094
202,TCGA-KO-8414-01A-01-TS1.9a3ef5ba-e049-4d69-9b6d-67e1dcb4cb02,TCGA-B2-5635-01Z-00-DX1.04222a5c-a2b2-4206-8a54-66c7474982d8,TCGA-AK-3461-01Z-00-DX1.C63E8820-0A22-4567-B986-2958B4B73EA9
203,TCGA-KO-8414-01Z-00-DX1.F827AA8C-3A50-4697-9788-98A3D87BCE52,TCGA-AK-3431-01A-01-BS1.cd0602d5-3ed2-4ea3-8805-6915c449fbfb,TCGA-AK-3461-01A-02-BS2.4e1995ca-9f74-4a5b-aa35-635b024daf86
204,TCGA-KO-8415-11A-01-TS1.a291096e-6b62-41b7-a571-60fa196357ad,TCGA-AK-3431-01Z-00-DX1.5D6F4225-F46D-4368-969F-64652FB0DDA9,TCGA-B4-5838-01A-01-BS1.3b7411e4-9c3e-4a71-bb2c-2fcddc2c9f88
205,TCGA-KO-8415-01A-01-TS1.b791a524-1d77-4666-b2d4-3844020e4be6,TCGA-AK-3431-01A-02-BS2.5948a2ff-2064-4a21-a3ed-d24d18edc3b2,TCGA-B4-5838-01A-01-TS1.957e3c9d-2141-425d-976b-7898363d4709
206,TCGA-KO-8415-01Z-00-DX1.CB5F5330-C4E6-4ABB-B9A5-92F94EF23837,TCGA-HE-A5NH-01Z-00-DX1.EFEFC4C4-CA32-420F-A9BE-43587F15D5BD,TCGA-B4-5838-01Z-00-DX1.0CC46AA4-5C2C-46FD-9C94-BD96FF287218
207,TCGA-KO-8415-01A-01-BS1.03363aed-2596-43ab-91d1-9f260e6bc3d5,TCGA-HE-A5NH-01A-01-TS1.2B3CC9C9-7314-4A8C-B2FC-FF8E11198F5A,TCGA-B0-4847-01A-01-BS1.844c16d6-0360-4d85-bd39-f0e232d606f8
208,TCGA-KO-8416-01Z-00-DX1.AA58FA3E-02A6-4696-A4F6-2B11C5B0C0E8,TCGA-UZ-A9PQ-01A-01-TSA.EF985451-E8B2-4018-BD8E-584B523E11DD,TCGA-B0-4847-11A-01-BS1.2e79f3a6-f788-4565-96bf-4ff946c73f81
209,TCGA-KO-8416-11A-01-TS1.3d85b751-7e2c-4c06-9495-524c88508889,TCGA-MH-A562-01A-01-TSA.D2304E15-06F7-40DD-A48C-AA5E6891855E,TCGA-B0-4847-01Z-00-DX1.d3846058-14c5-40c7-bee9-e2ffe42b5729
210,TCGA-KO-8416-01A-01-TS1.580b6f13-db4a-49d1-b451-82e2f61442a2,TCGA-MH-A562-01Z-00-DX1.422B7AF0-DF11-4B89-958D-66D0529ADB84,TCGA-B0-4847-11A-01-TS1.d340f0ae-ff91-4d8d-83a1-7a730ced005c
211,TCGA-KO-8416-01A-01-BS1.649828e0-cf51-4319-8897-089b8dfcbd33,TCGA-IA-A40U-01Z-00-DX1.6E395B5D-0460-41A6-B550-A068A9C7D744,TCGA-B0-4847-01A-01-TS1.83331af8-0864-4709-98e6-9c29cd719caf
212,TCGA-KO-8417-11A-01-TS1.7a591100-bb9a-4135-9fd0-80cdb441e5cf,TCGA-IA-A40U-01A-01-TS1.7D9AD422-C4FB-4B67-BF13-CB1A681FD5DE,TCGA-AK-3453-01A-02-BS2.9ee66023-5daf-4de6-b3b5-8a4780a8dccd
213,TCGA-KO-8417-01A-01-TS1.6825d284-3d7e-4fbe-9467-add13ba0172d,TCGA-B9-A5W7-01Z-00-DX1.88047FCF-9813-480C-B2E6-AE1B5A6773F3,TCGA-AK-3453-01A-01-TS1.e92c6041-deca-4b3d-9e36-22a5059edc41
214,TCGA-KO-8417-01Z-00-DX1.E145D87F-24DC-4336-98BD-2D142079D73D,TCGA-B9-A5W7-01A-01-TS1.473A39D9-8D5C-44B9-849E-7A643754EBB6,TCGA-AK-3453-01A-01-BS1.2a8eb25a-0832-4067-b385-dfdafbfa4ec0
215,TCGA-KO-8417-01A-01-BS1.7d800ca1-ef1d-4d0e-a3e0-b437344083e9,TCGA-GL-6846-01A-01-BS1.659fbd64-364d-426c-9726-9d2bc4130e1c,TCGA-AK-3453-01Z-00-DX1.39B363CD-9995-4077-9C44-3A2F4792A510
216,TCGA-NP-A5B3-01A-01-TS1.5373BC16-D27B-4F07-9DD6-20B44DC21EE2,TCGA-GL-6846-11A-01-TS1.7a81cd53-8d6e-4e27-8f38-1161c93f6995,TCGA-B0-4844-01A-01-TS1.ff0d86e7-0fbf-41ee-bc9b-e87e646af8d8
217,TCGA-NP-A5B3-11A-01-TS1.E356B2ED-5397-4E72-9CE1-6B5CA87F593C,TCGA-GL-6846-01A-01-TS1.749dc508-9048-47c4-868e-2f72b774e7e8,TCGA-B0-4844-11A-01-TS1.f20561f7-5f3a-4120-85d5-dc445dc9a442
218,TCGA-NP-A5B3-01Z-00-DX1.6DE4C2C4-E135-4117-864D-2A477D6FDB86,TCGA-UZ-A9PL-01Z-00-DX1.A7927C7B-9304-40F4-894C-64A953D8F67B,TCGA-B0-4844-11A-01-BS1.d0f80a44-a2fb-4512-bd8a-678cb55d7fa0
219,TCGA-NP-A5GZ-01Z-00-DX1.07B19B85-A1CE-4AF2-B3E2-C86D11FAC907,TCGA-UZ-A9PL-01A-01-TSA.3BC1CBF4-6355-4E70-A6C9-6FDD77D602C5,TCGA-B0-4844-01Z-00-DX1.18c475a1-24a9-473b-82e7-0caa621d18b1
220,TCGA-NP-A5GZ-01A-01-TS1.9C341517-A1C7-4B9A-B6CB-02469020F60F,TCGA-B3-A6W5-01A-01-TS1.C4D1C44B-9D90-42BC-8F94-A9A1F2B6D902,TCGA-B0-4844-01A-01-BS1.4ab76d7c-d2ba-48ce-9096-a31ddd091c8e
221,TCGA-NP-A5H1-01A-01-TS1.6023A3CE-F6AD-4E97-8BD7-605B54467FEE,TCGA-B3-A6W5-11A-02-TS2.06AB27EC-35DD-4841-8D31-86BEE92CBCEF,TCGA-A3-3349-01A-01-BS1.4ef8f800-58b3-4393-ac25-2acd8a8c2e07
222,TCGA-NP-A5H1-01Z-00-DX1.ABF28359-B224-4C36-9217-C6DB90692848,TCGA-B3-A6W5-01Z-00-DX1.96E31A69-6D56-4520-8AF3-C083FB49A7DB,TCGA-A3-3349-01A-01-TS1.9cf03770-d0c1-4caa-835e-d446044ddd33
223,TCGA-NP-A5H5-01Z-00-DX1.E6434A29-9182-4476-9E89-62B9C8EABC5B,TCGA-B3-A6W5-01Z-00-DX2.B7C13C84-9D45-4285-8D7F-8FE148E9F42F,TCGA-A3-3349-11A-01-TS1.48310eae-c775-4461-8ef1-2dd3cf9a5e90
224,TCGA-NP-A5H5-01A-01-TS1.DDBFEE62-5FFB-40E9-9A58-B0A3E8228E69,TCGA-5P-A9KH-01A-01-TS1.B7B7BEB4-B44F-44C1-80B2-9AA0B0927007,TCGA-A3-3349-01Z-00-DX1.206c2817-1b93-4fdf-8128-3f6e3b4935b6
225,TCGA-NP-A5H5-11A-01-TS1.B49B2303-8814-4D2D-A445-7E5704D2BDF1,TCGA-5P-A9KH-01Z-00-DX1.BC3B786A-28A7-46F0-9636-6937129D75F2,TCGA-F9-A7VF-01Z-00-DX1.5EE5DC2E-B20F-4155-837F-B69E05F2BF95
226,TCGA-NP-A5H6-01Z-00-DX1.49B2A361-7BCD-4321-8372-8BAB636E812F,TCGA-B3-3926-01A-01-TS1.970e79b4-ab56-49a8-820b-1a3e63c46056,TCGA-F9-A7VF-01A-01-TSA.1E48FCA2-19B9-4B28-8F7C-3BEA1C804612
227,TCGA-NP-A5H6-01A-01-TS1.A460B7D4-21D0-4F09-8DB1-08CD58A0EC4B,TCGA-B3-3926-01Z-00-DX1.c08ae7f5-da56-497b-899a-025697f03ff1,TCGA-MH-A55Z-01A-01-TSA.0AB15407-B8D2-49EC-AA70-27F2E4AE42A3
228,TCGA-A3-3306-11A-01-TS1.c622542f-4cd2-4dd7-a67c-06094e11bd3f,TCGA-B3-3926-11A-01-TS1.2b81f0a5-dacc-4454-904a-681893fb3d6d,TCGA-MH-A55Z-01Z-00-DX1.14253FE3-706D-4C25-9470-423396F80EC1
229,TCGA-A3-3306-01Z-00-DX1.bfd320d3-f3ec-4015-b34a-98e9967ea80d,TCGA-B3-3926-01A-01-BS1.e22955cd-7c71-44db-8387-826dfccf1be0,TCGA-IA-A83W-01Z-00-DX1.5A3E52F6-F36B-462C-BEC2-C5B324F45E14
230,TCGA-A3-3306-01A-01-BS1.ef6c8f90-9706-49b4-b268-299f64d4ad79,TCGA-B3-3926-01A-02-BS2.9938cb2e-ce3a-4e0d-919f-fcc43810bff4,TCGA-IA-A83W-11A-01-TS1.F570729F-600F-4C27-8B1D-BB63EC58F876
231,TCGA-A3-3306-01A-01-TS1.fc5615fb-ace2-439e-9833-c977fdb426a0,TCGA-P4-A5E8-01A-01-TS1.44809942-82ED-4D29-B365-024CCC9D9DCC,TCGA-IA-A83W-01A-01-TS1.17716F4C-1D08-4548-B2AC-B44D26526E8A
232,TCGA-A3-3308-11A-01-TS1.4857201c-2ab7-4d90-bfba-15fa286e4e89,TCGA-P4-A5E8-11A-01-TS1.3C76F0B5-B9E0-4381-8E4B-832171F4F224,TCGA-2Z-A9J9-01A-01-TS1.EF0FBEC0-7D56-4648-AB41-08E483636D9C
233,TCGA-A3-3308-01A-01-BS1.8399fb8b-53a2-4873-a9df-e1d889cc8cd3,TCGA-P4-A5E8-01Z-00-DX1.71EDB6C0-3FA1-4380-BFDB-C1B757E83C3A,TCGA-2Z-A9J9-01Z-00-DX1.D6AA9708-04ED-477F-9FAF-B70F0DD8C1BE
234,TCGA-A3-3308-01A-01-TS1.a0d81fc1-9d20-4f75-a4b4-c9657b8f45ed,TCGA-B9-4113-11A-01-BS1.9621686b-d6e1-423c-8e92-a105f74f225b,TCGA-SX-A71V-01A-01-TS1.E3D992FA-8A53-4CAA-A9BE-943A9B291D12
235,TCGA-A3-3308-01A-02-BS2.02b48821-1afa-42f0-80cd-c8b2832d6b51,TCGA-B9-4113-01Z-00-DX1.91e4a568-8f5b-4726-8352-94adf056f912,TCGA-SX-A71V-01Z-00-DX1.D8BA1689-B98C-4E22-AD8B-22D86F9E8D7C
236,TCGA-A3-3308-01Z-00-DX1.bbd79ced-9fb9-4601-8ba0-b343da5f6f5b,TCGA-B9-4113-11A-01-TS1.070052be-73bd-4b5b-a2ee-7f2aff93f202,TCGA-Y8-A897-01A-01-TS1.FDBCDA1E-48B1-4A4E-A324-AAD1BB232A28
237,TCGA-A3-3313-01Z-00-DX1.10f8cd5e-1c4f-4bb4-96f3-c612f093fc80,TCGA-B9-4113-01A-01-TS1.44d25a1e-275b-4d52-b300-57d10935dc9d,TCGA-Y8-A897-01Z-00-DX1.2FE4B0F6-6BC3-4238-A7C5-B1B74884193C
238,TCGA-A3-3313-11A-01-TS1.2cc3d0ed-f2b6-4b08-91bd-2be68b5614f0,TCGA-B9-4113-01A-01-BS1.1bc1893f-5f2f-4928-b621-b6356fb0fe00,TCGA-BQ-7055-01Z-00-DX1.a27d276d-8321-4bc3-a1fa-a9a68150353a
239,TCGA-A3-3313-01A-01-BS1.199569f4-1c87-4e29-9c63-348ea2f93383,TCGA-DW-5560-01A-01-BS1.97105955-bb36-4cbb-aabb-0b87ce3f73f7,TCGA-BQ-7055-01A-01-TS1.c4054a54-51d7-433e-a604-ee0c1a438b2f
240,TCGA-A3-3313-01A-02-BS2.c90d3ea0-6eed-4711-b617-4195da87c2be,TCGA-DW-5560-01A-01-TS1.397ccf86-0295-44e1-91c6-863aa53ae748,TCGA-BQ-7055-11A-01-TS1.ab69be7c-8b14-4987-bfdf-db2334b5db26
241,TCGA-A3-3313-01A-01-TS1.7097e2d3-1ffd-477e-a7a6-ce1d3180b50c,TCGA-DW-5560-01Z-00-DX1.d3da6f16-6a12-417b-8555-585f5097d4f4,TCGA-BQ-5888-01A-01-TS1.4fc49549-33d6-45e7-a2bf-25025812a9f1
242,TCGA-A3-3316-01A-01-BS1.5c8412f2-340b-4fb3-9bba-6d8b4cb8a794,TCGA-UZ-A9PM-01A-02-TSB.946F3B44-4C6A-4638-8E32-196E5353C451,TCGA-BQ-5888-01Z-00-DX1.77e4e7b3-2515-464f-97cc-21be0dda33e5
243,TCGA-A3-3316-11A-01-TS1.542395c0-3191-43ff-9f75-8e51375b2939,TCGA-UZ-A9PM-01Z-00-DX1.059B869D-B4B4-45FE-BEFC-AA2896122C83,TCGA-BQ-5888-01A-01-BS1.20604c35-f3ea-4947-b34f-42bb414d53d8
244,TCGA-A3-3316-01Z-00-DX1.d6248cf8-7b02-4dce-8c91-1b91751cf1ee,TCGA-BQ-7048-11A-01-TS1.a5adc637-54b6-4bca-a424-b5f8ef17a100,TCGA-BQ-5888-11A-01-TS1.ed6b3f18-6449-41ca-93b7-01fb16118464
245,TCGA-A3-3316-01A-01-TS1.c079b6ca-767c-4afa-9fd3-99cb238b41b0,TCGA-BQ-7048-01Z-00-DX1.656594d9-dfe1-416a-81bb-12e5cf46d0e5,TCGA-2Z-A9J7-01A-01-TS1.D2176F0C-E9B1-4632-A2CD-63CF38A1E73A
246,TCGA-A3-3316-11A-01-BS1.0437e841-5611-423a-8eac-d2e91c30148a,TCGA-BQ-7048-01A-01-TS1.96b32d58-6100-41ba-a0ad-5a934197d0d3,TCGA-2Z-A9J7-01Z-00-DX1.9DB458BA-8AB0-4ECF-A3F9-5851A7A59759
247,TCGA-A3-3317-11A-01-TS1.22dcad63-0452-4c65-bcab-12dd1849289a,TCGA-A4-8516-01A-01-TS1.9835ea41-0aee-41cf-a0f2-2721795b8bde,TCGA-A4-7732-01Z-00-DX1.e5038a3e-cdc3-4301-adcb-dfa05280389c
248,TCGA-A3-3317-01A-01-TS1.5efb00df-c31d-4069-b2a2-746c33c4fdb9,TCGA-A4-8516-01Z-00-DX1.BC50439D-E5E5-45A1-8067-6B8FB0C1E096,TCGA-A4-7732-11A-01-TS1.a07d814d-4cae-4d47-9224-05fa99620764
249,TCGA-A3-3317-01Z-00-DX1.ca503755-bfa6-462b-b37e-09e8ca97edeb,TCGA-A4-8312-01A-01-TS1.eeb22dcd-9554-42fc-8a69-e69e21276c1a,TCGA-EV-5903-01A-01-TS1.0e91a420-fb86-496f-89a6-d52fce3c3cc5
250,TCGA-A3-3317-01A-02-BS2.de18fab0-8419-4262-9138-e8d1c81cb1b7,TCGA-A4-8312-01Z-00-DX1.B59C24F4-205D-40C1-8DB3-4D78AE8D5826,TCGA-EV-5903-01A-01-BS1.cf360949-1962-4f8a-a133-eca62a6a2b27
251,TCGA-A3-3317-01A-01-BS1.45f7314f-2cfd-42b5-bf32-0af5e7599806,TCGA-BQ-7056-01A-01-BS1.f3be8f3d-7a3a-4d18-b46a-9c88e12c92a5,TCGA-EV-5903-01Z-00-DX1.04ef7cdf-b282-4ad3-917d-31bb7b379559
252,TCGA-A3-3317-11A-01-BS1.6b06d060-b2d1-403b-ac97-06607d5181b2,TCGA-BQ-7056-01A-01-TS1.16c1d8e7-7c22-4a48-8c7b-0dbd3e18f531,TCGA-MH-A560-01Z-00-DX2.FE12791C-8C7D-4FF6-B79C-EA9D2B3B784F
253,TCGA-A3-3319-01A-02-BS2.4f52437b-da24-4c31-86f4-4173e279bb70,TCGA-BQ-7056-11A-01-TS1.34ae3b9e-4fff-49a9-915a-f3dd2440ab03,TCGA-MH-A560-01Z-00-DX1.C23332C9-E3B8-4018-BD2D-4EEC759D76D4
254,TCGA-A3-3319-01A-01-TS1.54701967-fb22-4f97-b7e0-8333d9d14044,TCGA-BQ-7056-01Z-00-DX1.33a679b4-c0cc-4d96-bcc0-f8c62cf1ae3c,TCGA-MH-A560-01A-01-TSA.F76ADD7C-7B59-4562-8933-ED20892F21E4
255,TCGA-A3-3319-01Z-00-DX1.38d515b4-6488-421a-9d61-d1e92d98ddbe,TCGA-SX-A7SS-01A-01-TSA.95DB1375-3E4D-491A-A664-9BD65205798E,TCGA-DW-7840-01A-01-BS1.44f9b694-3bbe-4920-91f8-e6b3d3f60ff0
256,TCGA-A3-3319-11A-01-TS1.8fd985b2-dac7-449f-ac87-502025ec3d4c,TCGA-SX-A7SS-01Z-00-DX1.8D9E6599-DA42-4F5B-93FF-08CBDCC77591,TCGA-DW-7840-01A-01-TS1.9bd9da95-a9d9-41fa-9dab-2e7ca6530bc9
257,TCGA-A3-3319-01A-01-BS1.89b0df5d-7191-4d4c-8fbe-051d2209de47,TCGA-AL-3468-01A-01-TS1.9d4454a3-27d5-40c2-a071-779859eb5835,TCGA-DW-7840-01Z-00-DX1.797DFE79-C506-4F49-812F-B19F3C440D7A
258,TCGA-A3-3319-11A-01-BS1.f79df4e5-1dcf-4c91-8481-132e20922a3e,TCGA-AL-3468-01Z-00-DX2.B7D8DCCE-C015-4284-96EF-ED7F4A7771B7,TCGA-BQ-7062-01A-01-TS1.a5cede43-7b33-4748-829e-07b59fc8b428
259,TCGA-A3-3323-11A-01-TS1.0b0209cf-d45c-4391-8994-6aab8821f292,TCGA-AL-3468-01A-02-BS2.e9647dba-8078-4256-8153-bd88c5f84ac3,TCGA-BQ-7062-11A-01-TS1.dd335fea-0f18-48b9-bf3c-eccfccf41f16
260,TCGA-A3-3323-01A-02-BS2.92c6fa5e-4c91-4e51-850a-8a9160446aeb,TCGA-AL-3468-01Z-00-DX1.F86A4811-D60C-4845-A7A5-B7C7BE202202,TCGA-BQ-7062-01Z-00-DX1.f7bc255d-3d16-4e55-a55f-b130a5e32222
261,TCGA-A3-3323-01A-01-BS1.290253cd-e26f-4722-b587-d1e827f91664,TCGA-AL-3468-01A-01-BS1.36f9b924-519d-4f52-b591-ca88bf464fcf,TCGA-BQ-5891-01A-01-TS1.ac5574d9-e24b-4436-a399-723cbcb07fcd
262,TCGA-A3-3323-01Z-00-DX1.8225cfd4-6b2c-48b8-bd78-fd574557b4e8,TCGA-2Z-A9JJ-01Z-00-DX1.70CE98C1-3591-42E8-997A-95BE00413565,TCGA-BQ-5891-11A-01-TS1.ad59590e-d2d1-430e-95fc-908ebce4bbd8
263,TCGA-A3-3323-01A-01-TS1.99dddd9b-d9b9-4aa2-a2f8-b5354b86368e,TCGA-2Z-A9JJ-01A-01-TS1.B3D0E11F-F9DF-450B-B605-54EAEBE063A7,TCGA-BQ-5891-01Z-00-DX1.8e19c5b6-693e-4f65-b1ce-ab1e9ca960ec
264,TCGA-A3-3328-11A-01-TS1.628e1e96-75b7-44f9-8df9-908d16ca91f6,TCGA-2Z-A9JL-01A-01-TS1.8CEFCDA6-CDAB-411D-B5AF-23BB071F48F1,TCGA-BQ-5891-01A-01-BS1.515aa7b3-8117-439a-87ce-9aee50fe7f00
265,TCGA-A3-3328-01A-01-BS1.cba39f7f-a590-4a0e-af2b-1d6ba351cb69,TCGA-2Z-A9JL-01Z-00-DX1.C99E66C8-3CB7-4F07-B2A4-089187612E38,TCGA-2Z-A9J1-01Z-00-DX1.07E7992F-1AC5-4E34-8A4E-E5AB0A18EA46
266,TCGA-A3-3328-01A-01-TS1.b7b9ec21-2754-4869-802c-92ee54972b19,TCGA-B9-7268-01A-01-TS1.40be3df4-ce40-4db6-847c-46c484642806,TCGA-2Z-A9J1-01A-01-TS1.2FB4FC68-2723-4F4D-A838-9403E49DA63D
267,TCGA-A3-3328-01Z-00-DX1.8FA7DFCD-D6FD-4950-9E44-E5AB0B91E33D,TCGA-B9-7268-01A-01-BS1.3489bc75-375a-4796-8c07-d402bcd0276c,TCGA-BQ-5883-11A-01-TS1.4d7a44e1-c7c6-4269-8c10-f47e96a39364
268,TCGA-A3-3329-01A-01-BS1.ebb876a2-ae65-4a58-90e7-9da5e5a71426,TCGA-B9-7268-01Z-00-DX1.6F3C101D-49F1-43B4-AFEB-C5F55054E27D,TCGA-BQ-5883-01A-01-TS1.cf87e629-a277-41d3-93b5-750f088deb78
269,TCGA-A3-3329-01A-01-TS1.a2a764d6-a47a-42c7-9436-1e709c0860ef,TCGA-2Z-A9JE-01Z-00-DX1.B2538A85-D0EA-4C50-BD07-1C59DD8208F6,TCGA-BQ-5883-01A-01-BS1.581bee83-d133-4bbc-9e80-65eb6c836af3
270,TCGA-A3-3329-01Z-00-DX1.4da187d6-f0d4-4f4b-95d3-c12d660d4bb2,TCGA-2Z-A9JE-01A-01-TS1.FD8E09DF-D049-4374-AE6D-8A0C27B2BBF0,TCGA-BQ-5883-01Z-00-DX1.39ab2684-a82c-43d7-8134-e2c5830a5688
271,TCGA-A3-3329-11A-01-TS1.447d0d1f-f26e-4887-a901-37a6c6f77421,TCGA-BQ-5885-01Z-00-DX1.5311f60f-0291-4396-ae4c-4228b73188da,TCGA-GL-A59R-01Z-00-DX1.7B0AC43C-F74B-485E-8A6C-2DDFB017BDBF
272,TCGA-A3-3331-01Z-00-DX1.13afd793-4360-43db-9c99-1e72e4b158d7,TCGA-BQ-5885-01A-01-BS1.336c535b-3f29-427c-aa1c-8b9505a69a5b,TCGA-GL-A59R-01A-01-TS1.1EB58B94-8321-4E0D-AA54-811F765FD970
273,TCGA-A3-3331-01A-01-BS1.f145354e-a747-4051-8703-5b08ba99c230,TCGA-BQ-5885-11A-01-TS1.24c4e946-3c1a-4889-96b3-616381bca1a0,TCGA-GL-A59R-11A-01-TS1.C3D498B9-BDF9-44DB-BCFA-3DFE6C3FE093
274,TCGA-A3-3331-01A-02-BS2.364b4180-1427-44aa-ae58-517b03f097ed,TCGA-BQ-5885-01A-01-TS1.22f5fdc7-e359-401a-9207-2be6c3b3b11d,TCGA-5P-A9JU-01Z-00-DX1.7E42A7A6-A565-4D78-990F-C4E7539E494A
275,TCGA-A3-3331-01A-01-TS1.d69adee0-7809-49c1-8f32-4250d5f65980,TCGA-2Z-A9JT-01Z-00-DX1.2423E4DC-54B3-4D4E-9B20-3D6F06094489,TCGA-5P-A9JU-01A-01-TS1.B47FD87E-19D6-4B58-B340-AE39D3280397
276,TCGA-A3-3331-11A-01-TS1.b666f7dc-85c0-42c8-9198-986cb747d85b,TCGA-2Z-A9JT-01A-01-TS1.4FF7966F-2247-4702-955C-49BC9527FE1A,TCGA-BQ-5890-01A-01-BS1.e78a7483-83ac-4f6b-ad9d-faab70be60cc
277,TCGA-A3-3343-01Z-00-DX1.938861e3-e813-4954-838d-a3a64030bd4c,,TCGA-BQ-5890-01A-01-TS1.27565dbd-11b9-45af-b9a7-e58ec1fe12e8
278,TCGA-A3-3343-11A-01-TS1.928ac2b1-1023-4c76-a34d-6232e689999b,,TCGA-BQ-5890-11A-01-TS1.e7d100c4-c593-48e1-843c-30d5c8a0b388
279,TCGA-A3-3343-01A-01-BS1.79c964f5-ae92-447b-9fed-2317026f6ea6,,TCGA-BQ-5890-01Z-00-DX1.89720b5b-5b20-49ec-958d-b67f8f1b2673
280,TCGA-A3-3343-01A-01-TS1.caaeb264-746d-4154-bb93-d918fd2cf7c4,,TCGA-5P-A9K6-01A-01-TS1.705F692E-A882-4804-9EF6-71C57178B1F5
281,TCGA-A3-3346-01A-01-BS1.e416683e-737c-413a-865e-2395a026819e,,TCGA-5P-A9K6-01Z-00-DX1.CAFA0CE2-7C9B-4825-8221-47CA012505BF
282,TCGA-A3-3346-01Z-00-DX1.95280216-fd71-4a03-b452-6e3d667f2542,,TCGA-BQ-5880-11A-01-TS1.628118e3-ebaa-4ea7-ac9a-96e80215d284
283,TCGA-A3-3346-01A-01-TS1.e3ae0c39-d2a4-4dd8-937f-596891832dba,,TCGA-BQ-5880-01A-01-TS1.9706836f-053d-4180-84de-645bd902476e
284,TCGA-A3-3346-11A-01-TS1.b7563005-43be-423a-ba46-bd27904fcabc,,TCGA-BQ-5880-01Z-00-DX1.c1d047b5-0fce-4f4f-b888-5ecbb6762cc8
285,TCGA-A3-3347-01Z-00-DX1.a06c9ca5-97d5-46a8-95e5-7bf9570a6dc7,,TCGA-BQ-5880-01A-01-BS1.564238ae-e5a6-43af-9990-2788a616624d
286,TCGA-A3-3347-01A-01-TS1.47e023b7-c007-426a-9655-4f62d68fbd20,,TCGA-A4-7734-01A-01-TS1.1c075d44-1c15-4662-bc24-c88a01a6d18a
287,TCGA-A3-3347-11A-01-TS1.04043d9b-b463-4fac-9a58-95b266e3c4ae,,TCGA-A4-7734-01Z-00-DX1.bb749d31-64c6-4b2e-a729-3a903e18fc1c
288,TCGA-A3-3347-01A-01-BS1.cfde2904-c7cf-42ab-b514-5b95b178dd9c,,TCGA-A4-7734-01A-01-BS1.f78da1a2-d49b-431f-8c3c-4a3f815a4f65
289,TCGA-A3-3347-01A-02-BS2.13d8fe0e-0a63-4b08-a6e5-5a68b354e08e,,TCGA-UN-AAZ9-01A-01-TSA.28D1F345-D9FA-4DD9-9916-54C5B64B666A
290,TCGA-A3-3351-01A-02-BS2.aecd33ba-6d31-4b67-b4c0-915715fd5590,,TCGA-A4-7286-01Z-00-DX1.cce3e96e-f940-4279-a1c3-16811eb712ac
